45,M-KANTEMIROVSKAYA, 55.634300, 37.656320,37463.9764800, 49, 1, 6, 0, 12632256,Метро Кантемировская, 0, 0, 0, 545, 7, 0,17,0,10.0,2,,,
47,M-KASHIRSKAYA, 55.654120, 37.647380,37463.9764800, 49, 1, 6, 0, 12632256,Метро Каширская, 0, 0, 0, 541, 7, 0,17,0,10.0,2,,,
48,M-KIEVSKAYA, 55.743880, 37.566730,37463.9764900, 49, 1, 6, 0, 12632256,Метро Киевская, 0, 0, 0, 430, 7, 0,17,0,10.0,2,,,
51,M-KITAJG-N, 55.756340, 37.630020,37463.9764900, 49, 1, 6, 0, 12632256,Метро Китай город, 2, 0, 0, 515, 7, 0,17,0,10.0,2,,,
52,M-KITAJG-S, 55.753903, 37.635405,38809.9999844, 49, 1, 6, 0, 12632256,Метро Китай город, 2, 0, 0, 436, 7, 0,17,0,10.0,2,,,
55,M-KOLOMENSKOE, 55.677450, 37.662980,37463.9764900, 49, 1, 6, 0, 12632256,Метро Коломенское, 0, 0, 0, 433, 7, 0,17,0,10.0,2,,,
56,M-KOMSOMOLSKAYA, 55.777170, 37.655689,38809.9973352, 49, 1, 6, 0, 12632256,Метро Комсомольская, 0, 0, 0, 505, 7, 0,17,0,10.0,2,,,
57,M-KONKOVO, 55.632530, 37.520050,37463.9764900, 49, 1, 6, 0, 12632256,Метро Коньково, 0, 0, 0, 810, 7, 0,17,0,10.0,2,,,
60,M-KOZHUHOVSKAYA, 55.705330, 37.685080,37463.9764900, 49, 1, 6, 0, 12632256,Метро Кожуховская, 0, 0, 0, 430, 7, 0,17,0,10.0,2,,,
283,M-KRASNOGVARDEJSKAYA, 55.614491, 37.744724,38372.5894455, 49, 1, 6, 0, 12632256,Метро Красногвардейская, 0, 0, 0, 535, 7, 0,17,0,10.0,2,,,
141,M-KRASNOPRESNENSKAYA, 55.760109, 37.577141,38372.4738142, 49, 1, 6, 0, 12632256,Метро Краснопресненская, 1, 0, 0, 446, 7, 0,17,0,10.0,2,,,
61,M-KRASNSELSKAYA, 55.780763, 37.666264,38809.9942974, 49, 1, 6, 0, 12632256,Метро Красносельская, 0, 0, 0, 518, 7, 0,17,0,10.0,2,,,
190,M-KRASNVOROTA, 55.769580, 37.649900,37463.9765000, 49, 1, 6, 0, 12632256,Метро Красные ворота, 0, 0, 0, 554, 7, 0,17,0,10.0,2,,,
292,M-KRESTJANSKAYAZASTAVA, 55.732877, 37.668998,38372.7370971, 49, 1, 6, 0, 12632256,Метро Крестьянская застава, 0, 0, 0, 430, 7, 0,17,0,10.0,2,,,
62,M-KROPOTKINSKAYA, 55.745250, 37.604630,37463.9765000, 49, 1, 6, 0, 12632256,Метро Кропоткинская, 0, 0, 0, 427, 7, 0,17,0,10.0,2,,,
192,M-KRYLATSKOE, 55.758790, 37.406330,37463.9765000, 49, 1, 6, 0, 12632256,Метро Крылатское, 0, 0, 0, 630, 7, 0,17,0,10.0,2,,,
193,M-KUNCEVSKAYA, 55.730450, 37.446460,37463.9765000, 49, 1, 6, 0, 12632256,Метро Кунцевская, 0, 0, 0, 512, 7, 0,17,0,10.0,2,,,
194,M-KURSKAYA, 55.758480, 37.659850,37463.9765000, 49, 1, 6, 0, 12632256,Метро Курская, 0, 0, 0, 466, 7, 0,17,0,10.0,2,,,
67,M-KUTUZOVSKAYA, 55.739470, 37.534330,37463.9765000, 49, 1, 6, 0, 12632256,Метро Кутузовская, 0, 0, 0, 472, 7, 0,17,0,10.0,2,,,
